"iid","pid","gender","match","age","field","race","from","income","goal","career","wave","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1"
292,263,1,1,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,264,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,265,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,266,1,1,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,267,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,268,1,1,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,269,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,270,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,271,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
292,272,1,0,28,"International Affairs",1,"New York City","25,786.00",1,"Int'l Business",11,20,18,20,17,10,10,21,22,15,15,30,13,12,20,10
293,252,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,253,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,254,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,255,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,256,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,257,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,258,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,259,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,260,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,261,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,262,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,263,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,264,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,265,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,266,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,267,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,268,1,1,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,269,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,270,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,271,1,1,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
293,272,1,0,28,"Business (MBA)",3,"Northern New Jersey","",2,"Pharmaceuticals/Consulting",11,23,18,21,18,10,15,25,20,15,15,30,15,15,20,10
294,308,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,309,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,310,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,311,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,312,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,313,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,314,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,315,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,316,0,1,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,317,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,318,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,319,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,320,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
294,321,0,0,30,"Social Studies Education",4,"New York City","",1,"Secondary Education Teacher",12,20,20,35,5,10,35,20,10,20,10,35,10,25,10,10
295,308,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,309,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,310,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,311,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,312,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,313,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,314,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,315,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,316,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,317,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,318,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,319,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,320,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
295,321,0,0,30,"MA Teaching Social Studies",2,"Arizona","39,394.00",2,"High School Social Studies Teacher",12,10,18,20,16,16,22,20,14,18,8,24,16,14,18,20
296,308,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,309,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,310,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,311,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,312,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,313,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,314,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,315,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,316,0,1,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,317,0,1,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,318,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,319,0,1,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,320,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
296,321,0,0,28,"Education Policy",2,"New York","40,695.00",1,"Education Policy Analyst",12,15,20,35,15,5,50,0,10,30,0,50,0,5,25,0
297,308,0,1,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,309,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,310,0,1,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,311,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,312,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,313,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,314,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,315,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,316,0,1,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,317,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,318,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,319,0,1,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,320,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
297,321,0,0,21,"Education- Literacy Specialist",2,"Texas","45,788.00",2,"Literacy Organization head/ Director of Development for non-profit",12,25,25,15,15,10,40,10,10,15,10,40,10,10,15,10
298,308,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,309,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,310,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,311,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,312,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,313,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,314,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,315,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,316,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,317,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,318,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,319,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,320,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
298,321,0,0,22,"English",2,"Buffalo, NY","37,315.00",2,"English Teacher",12,10,30,20,10,15,50,10,10,10,10,30,30,20,10,5
299,308,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,309,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,310,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,311,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,312,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,313,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,314,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,315,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,316,0,1,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,317,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,318,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,319,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,320,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
299,321,0,0,24,"Social Work",4,"Maryland","51,663.00",2,"Program development / policy work",12,10,40,10,20,10,40,10,10,10,10,10,10,30,10,10
300,308,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,309,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,310,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,311,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,312,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,313,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,314,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,315,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,316,0,1,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,317,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,318,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,319,0,1,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,320,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
300,321,0,0,35,"Anthropology/Education",2,"Buffalo, NY","32,563.00",2,"Researcher",12,15,20,25,15,15,40,5,10,20,5,15,20,20,20,15
301,308,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,309,0,1,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,310,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,311,0,1,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,312,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,313,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,314,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,315,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,316,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,317,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,318,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,319,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,320,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
301,321,0,0,34,"bilingual education",2,"Washington, DC","",2,"professor of education",12,20,20,20,20,10,40,5,20,20,10,40,5,20,20,10
302,308,0,0,21,"speech pathology",2,"Long Island","54,303.00",2,"speech pathologist",12,50,5,20,10,5,70,5,5,15,0,75,5,10,5,5
302,309,0,0,21,"speech pathology",2,"Long Island","54,303.00",2,"speech pathologist",12,50,5,20,10,5,70,5,5,15,0,75,5,10,5,5
302,310,0,0,21,"speech pathology",2,"Long Island","54,303.00",2,"speech pathologist",12,50,5,20,10,5,70,5,5,15,0,75,5,10,5,5
302,311,0,0,21,"speech pathology",2,"Long Island","54,303.00",2,"speech pathologist",12,50,5,20,10,5,70,5,5,15,0,75,5,10,5,5
